Column1,Column2,Column3
오늘 행정안전부 고향사랑기부제 플랫폼 '고향사랑e음'이 시작한 '경북 안동 산불 긴급 모금'에도 1천65명이 참여해 약 1억원이 모였다.,오늘 행정안전부 고향사랑기부제 플랫폼 '고향사랑e음' 시작한 '경북 안동 산불 긴급 모금' 1천65명 참여해 약 1억원 모였다.,플랫폼
"산불 발생 후 산불 대응 3단계를 발령한 산림 당국은 매일 진화 헬기와 인력, 장비 등을 대거 동원해 주불 진화, 국가주요시설 민가 문화유산 주변 방화선 구축 등에 힘을 쏟았다.","산불 발생 후 산불 대응 3단계 발령한 산림 당국 매일 진화 헬기 인력, 장비 등 대거 동원해 주불 진화, 국가주요시설 민가 문화유산 주변 방화선 구축 등 힘 쏟았다.",방화선
"산불 대응 시스템 대전환  유례없는 재난에도 희망을 경상북도는 28일, 경북 북부지역 대형산불과 관련하여 이재민 지원, 중소기업 소상공인 재기 지원, 산불 대응 시스템 대전환, 초대형 산불 피해대책본부 설치, 긴급재난지원금 지급 등 5대 추진 방향을 발표했다.","산불 대응 시스템 대전환  유례없는 재난 희망 경상북도 28일, 경북 북부지역 대형산불과 관련하여 이재민 지원, 중소기업 소상공인 재기 지원, 산불 대응 시스템 대전환, 초대형 산불 피해대책본부 설치, 긴급재난지원금 지급 등 5대 추진 방향 발표했다.",시스템
이에 따라 경북도는  산불 대응 시스템의 대전환  준전시 수준의 이재민 구호  산불 피해 기업 및 소상공인 지원  초대형 산불 피해대책본부 설치  긴급재난지원금 지급 등 5대 대응 방향을 마련했다.,이 따라 경북  산불 대응 시스템 대전환  준전시 수준 이재민 구호  산불 피해 기업 및 소상공인 지원  초대형 산불 피해대책본부 설치  긴급재난지원금 지급 등 5대 대응 방향 마련했다.,시스템
"산불 대응 시스템 대전환  첨단 장비 도입 경북도는 대형산불 대응력을 강화하기 위해 드론과 무인 진화 로봇을 활용한 야간 산불 대응 시스템을 도입하고, 풍속에 따른 대피 행동 요령을 반영한 산불 대피 표준 매뉴얼을 개정할 계획이다.","산불 대응 시스템 대전환  첨단 장비 도입 경북도 대형산불 대응력 강화하기 위해 드론 무인 진화 봇 활용한 야간 산불 대응 시스템 도입하고, 풍속 따른 대피 행동 요령 반영한 산불 대피 표준 매뉴얼 개정할 계획이다.",시스템
"산불 대응 시스템 대전환  첨단 장비 도입 경북도는 대형산불 대응력을 강화하기 위해 드론과 무인 진화 로봇을 활용한 야간 산불 대응 시스템을 도입하고, 풍속에 따른 대피 행동 요령을 반영한 산불 대피 표준 매뉴얼을 개정할 계획이다.","산불 대응 시스템 대전환  첨단 장비 도입 경북도 대형산불 대응력 강화하기 위해 드론 무인 진화 봇 활용한 야간 산불 대응 시스템 도입하고, 풍속 따른 대피 행동 요령 반영한 산불 대피 표준 매뉴얼 개정할 계획이다.",매뉴얼
"산불 발생 후 산불 대응 3단계를 발령한 산림 당국은 매일 진화 헬기와 인력, 장비 등을 대거 동원해 주불 진화, 국가주요시설 민가 문화유산 주변 방화선 구축 등에 힘을 쏟았다.","산불 발생 후 산불 대응 3단계 발령한 산림 당국 매일 진화 헬기 인력, 장비 등 대거 동원해 주불 진화, 국가주요시설 민가 문화유산 주변 방화선 구축 등 힘 쏟았다.",방화선
"기후변화 영향 등으로 산불이 상시화, 대형화되면서 지금까지와는 다른 산불진화 시스템 구축과 장비 인력 보강 등 진화대책의 대전환이 필요하다는 지적도 나온다.","기후변화 영향 등 산불 상시화, 대형화되면서 지금 다른 산불진화 시스템 구축 장비 인력 보강 등 진화대책 대전환 필요하다는 지적 나온다.",시스템
불에 탄 집도 적지 않습니다.,불 탄 집 적지 않습니다.,적지
"""팬덤 다 모여라"" 카카오가 제시하는 '오픈채팅' 활용법 '팬톡회'  카카오가 메신저 카카오톡 내 오픈채팅을 통해 진행하는 아티스트와 팬 소통 이벤트 '팬톡(FanTalk)회'가 올해 첫 게스트로 드라마 '바니와 오빠들'의 출연진을 낙점했습니다.","""팬덤 다 모여라"" 카카오 제시하는 '오픈채팅' 활용법 '팬톡회'  카카오 메신저 카카오톡 내 오픈채팅 통해 진행하는 아티스트 팬 소통 이벤트 '팬톡(FanTalk)회' 올해 첫 게스트 드라마 '바니 오빠들' 출연진 낙점했습니다.",이벤트
"""팬덤 다 모여라"" 카카오가 제시하는 '오픈채팅' 활용법 '팬톡회'  카카오가 메신저 카카오톡 내 오픈채팅을 통해 진행하는 아티스트와 팬 소통 이벤트 '팬톡(FanTalk)회'가 올해 첫 게스트로 드라마 '바니와 오빠들'의 출연진을 낙점했습니다.","""팬덤 다 모여라"" 카카오 제시하는 '오픈채팅' 활용법 '팬톡회'  카카오 메신저 카카오톡 내 오픈채팅 통해 진행하는 아티스트 팬 소통 이벤트 '팬톡(FanTalk)회' 올해 첫 게스트 드라마 '바니 오빠들' 출연진 낙점했습니다.",메신저
딥시크 R1 모델 오픈소스화 이후 중국 내 확산 추세에 발맞춰 '큐원2.5 옴니 7B'도 허깅페이스와 깃허브에 오픈소스로 공개됐습니다.,딥시크 R1 모델 오픈소스화 이후 중국 내 확산 추세 발맞춰 '큐원2.5 옴니 7B' 허깅페이스와 깃허브 오픈소스 공개됐습니다.,오픈소스
"민주당은 언론 공지를 통해 ""경북 영양군 현장에서 외투를 사용한 분은 이재민으로 파악됐다""며 ""화마에 집이 피해를 입고 주변 사람들도 희생되면서 감정이 격앙됐을 것으로 이해된다. 할아버지의 아픔에 공감하면서 경찰에도 선처를 요청했다""고 밝혔다.","민주당 언론 공지 통해 ""경북 영양군 현장 외투 사용한 분 이재민 파악됐다""며 ""화마 집 피해 입고 주변 사람들 희생되면서 감정 격앙됐을 것 이해된다. 할아버지 아픔 공감하면서 경찰 선처 요청했다"" 밝혔다.",공지
내달 6일까지 벚꽃 사진을 SNS에 업로드하고 인증하는 누구나 자유이용권을 2만5500원으로 할인해주는 이벤트도 진행중이다.,내달 6일 벚꽃 사진 SNS 업로드하고 인증하는 누구 자유이용권 2만5500원 할인해주는 이벤트 진행중이다.,이벤트
28일 다수의 온라인 커뮤니티 및 사회관계망서비스(SNS)에는 '2025 경북 산불 피해에 작은 힘이 되고자 제작된 산불 대피소 안내 지도'가 확산하고 있다.,28일 다수 온라인 커뮤니티 및 사회관계망서비스(SNS) '2025 경북 산불 피해 작은 힘 되고자 제작된 산불 대피소 안내 지도' 확산하고 있다.,커뮤니티
"이 대표 측은 언론 공지로 ""오늘(27일) 경북 영양군 현장에서 외투를 사용한 분은 이재민으로 파악됐다""라며 ""화마에 집이 피해를 입고 주변 사람들도 희생되면서 감정이 격앙됐을 것으로 이해한다. 할아버지의 아픔에 공감하면서 경찰에도 선처를 요청했다""라고 밝혔다.","이 대표 측 언론 공지 ""오늘(27일) 경북 영양군 현장 외투 사용한 분 이재민 파악됐다""라며 ""화마 집 피해 입고 주변 사람들 희생되면서 감정 격앙됐을 것 이해한다. 할아버지 아픔 공감하면서 경찰 선처 요청했다"" 밝혔다.",공지
산불로부터 숲을 지키는 것이 조림보다 더 중요한 이유다.,산불 숲 지키는 것 조림 더 중요한 이유다.,조림
"하지만 그동안 산림청이 소나무 위주의 조림뿐만 아니라, '숲가꾸기'라는 이름으로 산불을 막아주는 활엽수들을 잘라내고 소나무만 남겨놓은 탓에 대한민국이 불 폭탄이 되었던 것이다.","하지만 그동안 산림청 소나무 위주 조림 아니라, '숲가꾸기'라는 이름 산불 막아주는 활엽수들 잘라내고 소나무 남겨놓은 탓 대한민국이 불 폭탄 되었던 것다.",조림
"또 다른 기사 에선 '일본은 오래전인 1611년 이후인 에도 시대부터 불에 잘 타지 않는 내화수림대를 조성해 왔고, 특히 산불에 강한 활엽수종을 조성하여 산불 피해를 줄여왔다. 중국 역시 1955년대부터 산불이 번지지 않도록 능선에 활엽수 위주의 내화 수림대를 조성하였다. 그러나 대한민국은 여전히 소나무 위주의 침엽수 일변도 조림을 하고 있다'라고 밝힌 2007년 산림청 자료를 공개했다.","또 다른 기사  '일본 오래전인 1611년 이후인  시대 불 잘 타지 않는 내화수림대 조성해 왔고, 특히 산불 강한 활엽수종 조성하여 산불 피해 줄여왔다. 중국 역시 1955년대 산불 번지지 않도록 능선 활엽수 위주 내화 수림대 조성하였다. 그러나 대한민국 여전히 소나무 위주 침엽수 일변도 조림 하고 있다' 밝힌 2007년 산림청 자료 공개했다.",조림
대한민국 대형 산불의 근본 원인은 산림청이 오랜 기간 소나무 위주의 조림 정책을 통해 대한민국 숲을 불 폭탄으로 제조했기 때문이다.,대한민국 대형 산불 근본 원인 산림청 오랜 기간 소나무 위주 조림 정책 통해 대한민국 숲 불 폭탄 제조했기 때문이다.,조림
대구 북구청(구청장 배광식)은 당초 5월 9일부터 11일까지 예정됐던 제5회 떡볶이 페스티벌의 일정을 10월로 연기한다고 28일 밝혔다.,대구 북구청(구청장 배광식) 당초 5월 9일 11일 예정됐던 제5회 떡볶이 페스티벌 일정 10월 연기한다고 28일 밝혔다.,페스티벌
"행사일정 연기에 따라 대한민국 대표 K 푸드 축제인 대구 북구 떡볶이 페스티벌, 구미 라면 축제, 김천 김밥 축제가 10월~11월 순차적으로 개최돼 분식 3대장 축제의 향연을 볼 수 있을 것으로 기대된다.","행사일정 연기 따라 대한민국 대표 K 푸드 축제인 대구 북구 떡볶이 페스티벌, 구미 라면 축제, 김천 김밥 축제 10월~11월 순차적 개최돼 분식 3대장 축제 향연을 볼 수 있 것 기대된다.",페스티벌
또 10월 말로 예정된 경주 APEC 2025 코리아(제32차 아시아 태평양 경제협력체 정상회의)와도 연계를 추진해 글로벌 축제로의 발판이 될 전망이다.,또 10월 말 예정된 경주 APEC 2025 코리아(제32차 아시아 태평양 경제협력체 정상회의) 연계 추진해 글로벌 축제 발판이 될 전망다.,글로벌
온라인 커뮤니티에서 손흥민이 산불 피해 기부금을 내지 않고 있다는 게시글이 잇따라 게재됐다.,온라인 커뮤니티 손흥민 산불 피해 기부금 내지 않고 있다는 게시글 잇따라 게재됐다.,커뮤니티
"남녀 연예인들을 나눠 가수 아이유가 2억원, 수지가 1억원 등으로 상위권에 올랐다.","남녀 연예인들 나눠 가수 아이유 2억원, 수지 1억원 등 상위권 올랐다.",수지
이 명단에 남자 연예인들만 이름을 올려 '젠더 이슈(성 차별)'로 까지 번졌다.,이 명단 남자 연예인들 이름 올려 '젠더 이슈(성 차별)'  번졌다.,이슈
송가인은 온라인 기부 플랫폼 인증 증서만 공개했다.,송가인 온라인 기부 플랫폼 인증 증서 공개했다.,플랫폼
"특히 강풍 고온 건조 등 악천후가 이어진 탓에 산불은 바싹 마른 나무와 낙엽 등을 따라 급속도로 이동했고, 안동 청송 영양 등 내륙뿐만 아니라 최초 발화지에서 80㎞ 떨어진 동해안 영덕까지 피해 범위에 들었다.","특히 강풍 고온 건조 등 악천후 이어진 탓 산불 바싹 마른 나무 낙엽 등 따라 급속도 이동했고, 안동 청송 영양 등 내륙 아니라 최초 발화지 80㎞ 떨어진 동해안 영덕 피해 범위 들었다.",악천후
"산불 발생 후 산불 대응 3단계를 발령한 산림 당국은 매일 진화 헬기와 인력, 장비 등을 대거 동원해 주불 진화, 국가주요시설 민가 문화유산 주변 방화선 구축 등에 힘을 쏟았다.","산불 발생 후 산불 대응 3단계 발령한 산림 당국 매일 진화 헬기 인력, 장비 등 대거 동원해 주불 진화, 국가주요시설 민가 문화유산 주변 방화선 구축 등 힘 쏟았다.",방화선
"또 프랜차이즈 관리에 대해서는 ""브랜드를 전개할 때 점주들의 수익성 확보를 목표로 노력했지만 성공하지 못한 경우도 있었다""며 ""점주와 할 수 있는 활동에 대해 여러 가지 계획을 잡고 있고, 행사도 준비하고 있다""면서 점주들을 위로했다.","또 프랜차이즈 관리 대해서 ""브랜드 전개할 때 점주들 수익성 확보 목표 노력했지만 성공하지 못한 경우 있었다""며 ""점주 할 수 있는 활동 대해 여러 가지 계획 잡고 있고, 행사 준비하고 있다""면서 점주들 위로했다.",브랜드
